Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","710","South Africa","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2015","2015","%","6.940695","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2015","2015","%","1.321862","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-9.037008","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2015","2015","%","-10.847011","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2015","2015","%","1.321862","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2015","2015","%","-0.694264","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6224","Value Standard Local Currency","22008","Gross Domestic Product","2016","2016","million SLC","4759554.544733","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6110","Value US$","22008","Gross Domestic Product","2016","2016","million USD","323567.671625","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","5650.894322","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6225","Value Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2016","2016","million SLC","4450171.003942","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2016","2016","USD","6091.36294","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2016","2016","million USD","348788.706937","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2016","2016","%","7.662925","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2016","2016","%","0.664552","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","-6.614537","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2016","2016","%","-7.488731","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2016","2016","%","0.664552","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2016","2016","%","-0.277782","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6224","Value Standard Local Currency","22008","Gross Domestic Product","2017","2017","million SLC","5078189.924615","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6110","Value US$","22008","Gross Domestic Product","2017","2017","million USD","381136.716379","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","6612.920015","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6225","Value Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2017","2017","million SLC","4501701.623402","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2017","2017","USD","6121.740321","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2017","2017","million USD","352827.495135","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2017","2017","%","6.694647","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2017","2017","%","1.157947","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","17.791964","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2017","2017","%","17.024309","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2017","2017","%","1.157947","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2017","2017","%","0.498696","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6224","Value Standard Local Currency","22008","Gross Domestic Product","2018","2018","million SLC","5363190.457931","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6110","Value US$","22008","Gross Domestic Product","2018","2018","million USD","405260.711509","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","6914.17788","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6225","Value Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2018","2018","million SLC","4571783.387094","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2018","2018","USD","6113.323896","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2018","2018","million USD","358320.256585","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2018","2018","%","5.612246","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2018","2018","%","1.556784","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","6.329486","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2018","2018","%","4.555595","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2018","2018","%","1.556784","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2018","2018","%","-0.137484","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6224","Value Standard Local Currency","22008","Gross Domestic Product","2019","2019","million SLC","5625206.549454","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6110","Value US$","22008","Gross Domestic Product","2019","2019","million USD","389330.030744","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","6533.711131","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6225","Value Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2019","2019","million SLC","4583667.078623","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2019","2019","USD","6028.937852","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2019","2019","million USD","359251.658412","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2019","2019","%","4.885452","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2019","2019","%","0.259936","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","-3.930971","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2019","2019","%","-5.502704","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2019","2019","%","0.259936","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2019","2019","%","-1.380363","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6224","Value Standard Local Currency","22008","Gross Domestic Product","2020","2020","million SLC","5567973.953645","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","338291.409016","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","5585.834035","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6225","Value Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2020","2020","million SLC","4310326.592817","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2020","2020","USD","5578.185495","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2020","2020","million USD","337828.195243","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2020","2020","%","-1.017431","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2020","2020","%","-5.963358","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-13.109346","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2020","2020","%","-14.507484","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2020","2020","%","-5.963358","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2020","2020","%","-7.47648","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6224","Value Standard Local Currency","22008","Gross Domestic Product","2021","2021","million SLC","6208785.872467","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6110","Value US$","22008","Gross Domestic Product","2021","2021","million USD","420117.806383","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","6830.894725","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6225","Value Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2021","2021","million SLC","4513043.927633","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2021","2021","USD","5751.243812","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2021","2021","million USD","353716.464935","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2021","2021","%","11.508889","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2021","2021","%","4.703062","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","24.188139","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2021","2021","%","22.289611","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2021","2021","%","4.703062","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2021","2021","%","3.102412","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6224","Value Standard Local Currency","22008","Gross Domestic Product","2022","2022","million SLC","6628550.449411","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6110","Value US$","22008","Gross Domestic Product","2022","2022","million USD","405270.838094","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","6496.97288","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6225","Value Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2022","2022","million SLC","4599261.397254","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2022","2022","USD","5778.824534","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2022","2022","million USD","360473.886103","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2022","2022","%","6.760816","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2022","2022","%","1.910406","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","-3.534001","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2022","2022","%","-4.888406","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2022","2022","%","1.910406","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2022","2022","%","0.479561","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6224","Value Standard Local Currency","22008","Gross Domestic Product","2023","2023","million SLC","6970162.716853","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6110","Value US$","22008","Gross Domestic Product","2023","2023","million USD","377781.597328","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6119","Value US$ per capita","22008","Gross Domestic Product","2023","2023","USD","5976.385898","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6225","Value Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2023","2023","million SLC","4626933.419385","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2023","2023","USD","5736.893651","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2023","2023","million USD","362642.721595","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2023","2023","%","5.15365","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2023","2023","%","0.601662","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","-6.782931","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2023","2023","%","-8.012762","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2023","2023","%","0.601662","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2023","2023","%","-0.725595","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6224","Value Standard Local Currency","22008","Gross Domestic Product","2024","2024","million SLC","7349041.701462","E","Estimated value",""
"MK","Macro Indicators","710","South Africa","6110","Value US$","22008","Gross Domestic Product","2024","2024","million USD","401193.404431","E","Estimated value",""
"MK","Macro Indicators","710","South Africa","6119","Value US$ per capita","22008","Gross Domestic Product","2024","2024","USD","6267.943123","E","Estimated value",""
"MK","Macro Indicators","710","South Africa","6225","Value Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2024","2024","million SLC","4667582.423069","E","Estimated value",""
"MK","Macro Indicators","710","South Africa","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2024","2024","USD","5715.430831","E","Estimated value",""
"MK","Macro Indicators","710","South Africa","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2024","2024","million USD","365828.647129","E","Estimated value",""
"MK","Macro Indicators","710","South Africa","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2024","2024","%","5.435727","E","Estimated value",""
"MK","Macro Indicators","710","South Africa","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2024","2024","%","0.87853","E","Estimated value",""
"MK","Macro Indicators","710","South Africa","6129","Annual growth US$","22008","Gross Domestic Product","2024","2024","%","6.19718","E","Estimated value",""
"MK","Macro Indicators","710","South Africa","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2024","2024","%","4.878487","E","Estimated value",""
"MK","Macro Indicators","710","South Africa","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2024","2024","%","0.87853","E","Estimated value",""
"MK","Macro Indicators","710","South Africa","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2024","2024","%","-0.374119","E","Estimated value",""
"MK","Macro Indicators","710","South Africa","6224","Value Standard Local Currency","22015","Gross Fixed Capital Formation","2015","2015","million SLC","796138.460683","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6110","Value US$","22015","Gross Fixed Capital Formation","2015","2015","million USD","62398.524461","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6225","Value Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2015","2015","million SLC","796138.460683","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6184","Value US$, 2015 prices","22015","Gross Fixed Capital Formation","2015","2015","million USD","62398.524461","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6103","Share of GDP US$","22015","Gross Fixed Capital Formation","2015","2015","%","18.008953","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6187","Share of GDP US$, 2015 prices","22015","Gross Fixed Capital Formation","2015","2015","%","18.008953","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61570","Share of GDP Standard Local Currency","22015","Gross Fixed Capital Formation","2015","2015","%","18.008953","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61860","Share of GDP Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2015","2015","%","18.008953","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61550","Annual growth Standard Local Currency","22015","Gross Fixed Capital Formation","2015","2015","%","5.232996","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61810","Annual growth Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2015","2015","%","1.349582","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6129","Annual growth US$","22015","Gross Fixed Capital Formation","2015","2015","%","-10.489564","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6182","Annual growth US$, 2015 prices","22015","Gross Fixed Capital Formation","2015","2015","%","1.349582","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6224","Value Standard Local Currency","22015","Gross Fixed Capital Formation","2016","2016","million SLC","830137.878013","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6110","Value US$","22015","Gross Fixed Capital Formation","2016","2016","million USD","56435.067146","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6225","Value Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2016","2016","million SLC","780757.339171","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6184","Value US$, 2015 prices","22015","Gross Fixed Capital Formation","2016","2016","million USD","61193.006408","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6103","Share of GDP US$","22015","Gross Fixed Capital Formation","2016","2016","%","17.441504","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6187","Share of GDP US$, 2015 prices","22015","Gross Fixed Capital Formation","2016","2016","%","17.544435","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61570","Share of GDP Standard Local Currency","22015","Gross Fixed Capital Formation","2016","2016","%","17.441504","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61860","Share of GDP Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2016","2016","%","17.544435","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61550","Annual growth Standard Local Currency","22015","Gross Fixed Capital Formation","2016","2016","%","4.270541","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61810","Annual growth Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2016","2016","%","-1.931966","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6129","Annual growth US$","22015","Gross Fixed Capital Formation","2016","2016","%","-9.557049","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6182","Annual growth US$, 2015 prices","22015","Gross Fixed Capital Formation","2016","2016","%","-1.931966","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6224","Value Standard Local Currency","22015","Gross Fixed Capital Formation","2017","2017","million SLC","832762.472436","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6110","Value US$","22015","Gross Fixed Capital Formation","2017","2017","million USD","62501.86759","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6225","Value Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2017","2017","million SLC","764883.477579","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6184","Value US$, 2015 prices","22015","Gross Fixed Capital Formation","2017","2017","million USD","59948.869126","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6103","Share of GDP US$","22015","Gross Fixed Capital Formation","2017","2017","%","16.398805","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6187","Share of GDP US$, 2015 prices","22015","Gross Fixed Capital Formation","2017","2017","%","16.990986","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61570","Share of GDP Standard Local Currency","22015","Gross Fixed Capital Formation","2017","2017","%","16.398805","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61860","Share of GDP Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2017","2017","%","16.990986","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61550","Annual growth Standard Local Currency","22015","Gross Fixed Capital Formation","2017","2017","%","0.316164","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61810","Annual growth Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2017","2017","%","-2.033136","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6129","Annual growth US$","22015","Gross Fixed Capital Formation","2017","2017","%","10.750054","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6182","Annual growth US$, 2015 prices","22015","Gross Fixed Capital Formation","2017","2017","%","-2.033136","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6224","Value Standard Local Currency","22015","Gross Fixed Capital Formation","2018","2018","million SLC","853936.162802","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6110","Value US$","22015","Gross Fixed Capital Formation","2018","2018","million USD","64526.288901","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6225","Value Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2018","2018","million SLC","755593.912581","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6184","Value US$, 2015 prices","22015","Gross Fixed Capital Formation","2018","2018","million USD","59220.785787","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6103","Share of GDP US$","22015","Gross Fixed Capital Formation","2018","2018","%","15.922167","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6187","Share of GDP US$, 2015 prices","22015","Gross Fixed Capital Formation","2018","2018","%","16.527334","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61570","Share of GDP Standard Local Currency","22015","Gross Fixed Capital Formation","2018","2018","%","15.922167","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61860","Share of GDP Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2018","2018","%","16.527334","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61550","Annual growth Standard Local Currency","22015","Gross Fixed Capital Formation","2018","2018","%","2.542585","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61810","Annual growth Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2018","2018","%","-1.214507","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6129","Annual growth US$","22015","Gross Fixed Capital Formation","2018","2018","%","3.238977","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6182","Annual growth US$, 2015 prices","22015","Gross Fixed Capital Formation","2018","2018","%","-1.214507","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6224","Value Standard Local Currency","22015","Gross Fixed Capital Formation","2019","2019","million SLC","870162.619522","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6110","Value US$","22015","Gross Fixed Capital Formation","2019","2019","million USD","60225.422201","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6225","Value Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2019","2019","million SLC","742419.815169","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6184","Value US$, 2015 prices","22015","Gross Fixed Capital Formation","2019","2019","million USD","58188.246498","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6103","Share of GDP US$","22015","Gross Fixed Capital Formation","2019","2019","%","15.46899","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6187","Share of GDP US$, 2015 prices","22015","Gross Fixed Capital Formation","2019","2019","%","16.197071","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61570","Share of GDP Standard Local Currency","22015","Gross Fixed Capital Formation","2019","2019","%","15.46899","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61860","Share of GDP Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2019","2019","%","16.197071","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61550","Annual growth Standard Local Currency","22015","Gross Fixed Capital Formation","2019","2019","%","1.900196","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61810","Annual growth Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2019","2019","%","-1.743542","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6129","Annual growth US$","22015","Gross Fixed Capital Formation","2019","2019","%","-6.665294","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6182","Annual growth US$, 2015 prices","22015","Gross Fixed Capital Formation","2019","2019","%","-1.743542","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6224","Value Standard Local Currency","22015","Gross Fixed Capital Formation","2020","2020","million SLC","768838.974183","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6110","Value US$","22015","Gross Fixed Capital Formation","2020","2020","million USD","46712.075532","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6225","Value Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2020","2020","million SLC","633822.236941","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6184","Value US$, 2015 prices","22015","Gross Fixed Capital Formation","2020","2020","million USD","49676.751355","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6103","Share of GDP US$","22015","Gross Fixed Capital Formation","2020","2020","%","13.808236","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6187","Share of GDP US$, 2015 prices","22015","Gross Fixed Capital Formation","2020","2020","%","14.704738","X","Figure from international organizations",""
